channel_type,sephora_id,order_number,transaction_line_number,transaction_datetime,transaction_date,transaction_datetime_local,dp_update_timestamp,partition,offset,timestamp,fulfill_milestone_datetime,store_number,atg_order_number,org_id,atg_id,usa_id,transaction_datetime_utc,channel,bi_tier_atorder,sku_number,sku_description,department_number,regular_sales_unit_price,gross_sales_usd_amount,gross_sales_local_amount,sales_afterdiscount_usd_amount,sales_afterdiscount_local_amount,net_sales_usd_amount,net_sales_local_amount,discount_usd_amount,discount_local_amount,units,exchange_rate,origin_of_order,country_of_origin,currency_code,csr_id,transaction_number,language,tax_amount,original_order_number,transaction_type,line_void_flag,dotcom_guest_flag,flash_order_type,gift_wrap_flag,gwp_flag,gift_card_flag,shipping_method,atg_commerce_item_type,atg_shipping_group_type,expected_shipment_datetime,sample_flag,terminal_id,product_description,demand_discounted_sales,line_cancel_flag,line_cancel_datetime,return_reason,external_order_number,external_order_type,tip_employee_id,tip_amount,tip_percent,order_submit_datetime,order_submit_datetime_utc,order_submit_datetime_local,order_submit_year_month,order_submit_date,order_submit_hour,dp_create_timestamp,sephora_id_update_timestamp,topic,hold_release_datetime,fulfillment_type,pick_in_progress_datetime,picked_up_datetime,ready_for_pickup_datetime,pickup_sla_hours,pickup_store_number,cancel_type,cancel_reason_text,cancel_reason_code,pickup_cancelled_datetime,seller_org_code,shipped_datetime,ready_for_shipping_datetime,ready_for_shipping_sla_hours,delivered_datetime,sla_met_delivered_flag,curbside_check_in_datetime,curbside_pickup_sla_minutes,courier_name,return_to_dc,return_tracking_number,return_delivered_datetime,ba_productivity_employee_id,res_confirmation_number,extn_delivery_start_time,extn_delivery_end_time,extn_delivery_location_tz,extn_delivery_pickup_start_time,alternate_pickup_flag,hal_selected,hal_location_type,hal_location_id,hal_location_partner,hal_location_company,hal_ready_for_pickup_datetime,hal_hold_until_datetime,hal_reminder1_datetime,hal_reminder2_datetime,hal_picked_up_datetime,hal_return_to_sender_datetime
US ONLINE,1085785875,38259375588,1,2021-08-09 00:47:14,2021-08-09,2021-08-09 00:47:14,2021-08-10 08:56:26,10,12566426,1628495584125,null,null,38259375588,01,8071014659,2300000045722710,2021-08-09 07:47:14,Online,ROUGE,2348431,Glow Recipe Watermelon Glow PHA +BHA Pore-Tight Toner-5.07 oz/ 150 mL,15,34,34,34,23.8,23.8,23.8,23.8,10.2,10.2,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.79,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Glow Recipe Watermelon Glow PHA +BHA Pore-Tight Toner-5.07 oz/ 150 mL,23.8,null,null,null,null,null,null,null,null,2021-08-09 00:36:19,2021-08-09 07:36:19,2021-08-09 00:36:19,202108,2021-08-09,0,2021-08-09 07:54:00,2021-08-09 07:54:00,OrderLine,2021-08-09 00:47:14,PICKUP,2021-08-09 08:41:45,null,null,null,242,STORE_CANCEL,STORE_CANCEL,STORE_CANCEL,2021-08-09 00:36:19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1036000826,39926810262,1,2021-11-06 05:27:54,2021-11-06,2021-11-06 05:27:54,2021-11-17 10:05:25,10,16349929,1636202586057,null,null,39926810262,01,1327606185,2253998838285530,2021-11-06 12:27:54,Online,ROUGE,2486710,Natasha Denona Glam Face & Eye Palette-Dark,10,59,59,59,47.2,47.2,47.2,47.2,11.8,11.8,1,null,iphoneAppV2.0,US,USD,null,null,en_US,3.55,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Natasha Denona Glam Face & Eye Palette-Dark,47.2,null,null,null,null,null,null,null,null,2021-11-06 05:17:08,2021-11-06 12:17:08,2021-11-06 05:17:08,202111,2021-11-06,5,2021-11-06 12:44:00,2021-11-06 12:44:00,OrderLine,2021-11-06 05:27:54,PICKUP,2021-11-06 08:09:22,2021-11-06 16:09:25,2021-11-06 08:09:24,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1079604109,39925775722,1,2021-11-06 05:54:00,2021-11-06,2021-11-06 05:54:00,2021-11-17 10:05:25,13,16327466,1636204967929,null,null,39925775722,01,1079758564,2253998837940929,2021-11-06 12:54:00,Online,BI,2211514,The INKEY List Caffeine Eye Cream-0.5 oz/ 15 mL,15,9.99,19.98,19.98,19.98,19.98,19.98,19.98,0,0,2,null,mobileWeb,US,USD,null,null,en_US,1.5,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,The INKEY List Caffeine Eye Cream-0.5 oz/ 15 mL,19.98,null,null,null,null,null,null,null,null,2021-11-06 05:43:15,2021-11-06 12:43:15,2021-11-06 05:43:15,202111,2021-11-06,5,2021-11-06 13:40:01,2021-11-06 13:40:01,OrderLine,2021-11-06 05:54:00,PICKUP,2021-11-06 08:05:30,2021-11-06 12:11:28,2021-11-06 08:07:24,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1079604109,39925775722,2,2021-11-06 05:54:00,2021-11-06,2021-11-06 05:54:00,2021-11-17 10:05:25,9,15898406,1636204967930,null,null,39925775722,01,1079758564,2253998837940929,2021-11-06 12:54:00,Online,BI,2040475,CHANEL COCO MADEMOISELLE Eau de Parfum Intense-1.7 oz/ 50 mL Eau de Parfum Spray,20,115,115,115,115,115,115,115,0,0,1,null,mobileWeb,US,USD,null,null,en_US,8.65,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,CHANEL COCO MADEMOISELLE Eau de Parfum Intense-1.7 oz/ 50 mL Eau de Parfum Spray,115,null,null,null,null,null,null,null,null,2021-11-06 05:43:15,2021-11-06 12:43:15,2021-11-06 05:43:15,202111,2021-11-06,5,2021-11-06 13:40:01,2021-11-06 13:40:01,OrderLine,2021-11-06 05:54:00,PICKUP,2021-11-06 08:05:30,2021-11-06 12:11:28,2021-11-06 08:07:24,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1040704170,37999922995,1,2021-07-25 09:17:59,2021-07-25,2021-07-25 09:17:59,2021-08-01 08:51:27,14,11833485,1627230111017,null,null,37999922995,01,9204119076,2300000051060124,2021-07-25 16:17:59,Online,ROUGE,2116879,Charlotte Tilbury Matte Revolution Lipstick-Pillow Talk,10,34,34,34,34,34,34,34,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.56,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Charlotte Tilbury Matte Revolution Lipstick-Pillow Talk,34,null,null,null,null,null,null,null,null,2021-07-25 09:07:06,2021-07-25 16:07:06,2021-07-25 09:07:06,202107,2021-07-25,9,2021-07-25 16:22:00,2021-07-25 16:22:00,OrderLine,2021-07-25 09:17:59,PICKUP,2021-07-25 10:05:05,null,2021-07-25 10:05:05,1,242,AUTO_CANCEL,Pickup Window Expired,51,2021-07-25 09:07:06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1015004871,38143048806,2,2021-08-02 17:03:00,2021-08-02,2021-08-02 17:03:00,2021-09-09 11:16:02,18,12117795,1627949559602,null,null,38143048806,01,2527645390,2300000013256486,2021-08-03 00:03:00,Online,BI,2361715,Rare Beauty by Selena Gomez Liquid Touch Brightening Concealer-210N,10,19,19,19,19,19,19,19,0,0,1,null,mobileWeb,US,USD,null,null,en_US,1.43,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Rare Beauty by Selena Gomez Liquid Touch Brightening Concealer-210N,19,null,null,null,null,null,null,null,null,2021-08-02 16:51:57,2021-08-02 23:51:57,2021-08-02 16:51:57,202108,2021-08-02,16,2021-08-03 00:14:00,2021-08-03 00:14:00,OrderLine,2021-08-02 17:03:00,PICKUP,2021-08-02 17:11:12,2021-08-03 16:16:59,2021-08-02 17:11:12,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1015004871,38143048806,1,2021-08-02 17:03:00,2021-08-02,2021-08-02 17:03:00,2021-09-09 11:16:02,2,12185086,1627949559602,null,null,38143048806,01,2527645390,2300000013256486,2021-08-03 00:03:00,Online,BI,2074458,Living Proof Frizz-Free + Smooth Mini Transformation Kit,16,18,18,18,18,18,18,18,0,0,1,null,mobileWeb,US,USD,null,null,en_US,1.36,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Living Proof Frizz-Free + Smooth Mini Transformation Kit,18,null,null,null,null,null,null,null,null,2021-08-02 16:51:57,2021-08-02 23:51:57,2021-08-02 16:51:57,202108,2021-08-02,16,2021-08-03 00:14:00,2021-08-03 00:14:00,OrderLine,2021-08-02 17:03:00,PICKUP,2021-08-02 17:11:12,2021-08-03 16:16:59,2021-08-02 17:11:12,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1076383818,38143090549,1,2021-08-02 16:41:01,2021-08-02,2021-08-02 16:41:01,2021-09-09 11:16:02,12,12112922,1627947983677,null,null,38143090549,01,1958902182,2300000007252120,2021-08-02 23:41:01,Online,ROUGE,2414480,MERIT Flush Balm Cream Blush-Cheeky,10,28,28,28,28,28,28,28,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.11,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,MERIT Flush Balm Cream Blush-Cheeky,28,null,null,null,null,null,null,null,null,2021-08-02 16:30:52,2021-08-02 23:30:52,2021-08-02 16:30:52,202108,2021-08-02,16,2021-08-02 23:48:00,2021-08-02 23:48:00,OrderLine,2021-08-02 16:41:01,PICKUP,2021-08-02 17:10:42,2021-08-03 12:02:20,2021-08-02 17:10:42,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1009937476,39874486296,1,2021-11-03 21:47:36,2021-11-03,2021-11-03 21:47:36,2021-11-17 10:05:25,6,15685756,1636002376510,null,null,39874486296,01,11469396315,2300000060232687,2021-11-04 04:47:36,Online,VIB,2523694,Fenty Skin Hydra'Reset Intensive Recovery Glycerin Hand Mask-2.5 oz/ 75 mL,15,22,22,22,22,22,22,22,0,0,1,null,androidNativeApp,US,USD,null,null,en_US,1.66,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Fenty Skin Hydra'Reset Intensive Recovery Glycerin Hand Mask-2.5 oz/ 75 mL,22,null,null,null,null,null,null,null,null,2021-11-03 21:36:46,2021-11-04 04:36:46,2021-11-03 21:36:46,202111,2021-11-03,21,2021-11-04 05:08:00,2021-11-04 05:08:00,OrderLine,2021-11-03 21:47:36,PICKUP,2021-11-04 07:26:56,2021-11-05 16:13:22,2021-11-04 07:26:57,0,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1034824085,40631564436,1,2021-12-03 21:12:15,2021-12-03,2021-12-03 21:12:15,2021-12-10 10:09:54,11,17974190,1638597168469,null,null,40631564436,01,6176098242,2300000032171955,2021-12-04 05:12:15,Online,VIB,2307981,KVD Beauty Mini Kitten Everlasting Longwear Liquid Lipstick-Outlaw,10,11,11,11,8.8,8.8,8.8,8.8,2.2,2.2,1,null,iphoneAppV2.0,US,USD,null,null,en_US,0.66,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,KVD Beauty Mini Kitten Everlasting Longwear Liquid Lipstick-Outlaw,8.8,null,null,null,null,null,null,null,null,2021-12-03 21:01:27,2021-12-04 05:01:27,2021-12-03 21:01:27,202112,2021-12-03,21,2021-12-04 05:54:00,2021-12-04 05:54:00,OrderLine,2021-12-03 21:12:15,PICKUP,2021-12-04 06:58:58,2021-12-04 10:25:02,2021-12-04 07:00:54,0,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1034824085,40631564436,2,2021-12-03 21:12:15,2021-12-03,2021-12-03 21:12:15,2021-12-10 10:09:54,10,18361005,1638597168469,null,null,40631564436,01,6176098242,2300000032171955,2021-12-04 05:12:15,Online,VIB,1711639,CLINIQUE Pretty Easy™ Liquid Eyelining Pen Eyeliner-01 Black,10,23,23,23,18.4,18.4,18.4,18.4,4.6,4.6,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.39,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,CLINIQUE Pretty Easy™ Liquid Eyelining Pen Eyeliner-01 Black,18.4,null,null,null,null,null,null,null,null,2021-12-03 21:01:27,2021-12-04 05:01:27,2021-12-03 21:01:27,202112,2021-12-03,21,2021-12-04 05:54:00,2021-12-04 05:54:00,OrderLine,2021-12-03 21:12:15,PICKUP,2021-12-04 06:58:58,2021-12-04 10:25:02,2021-12-04 07:00:54,0,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1145612688,40631555903,1,2021-12-03 21:19:17,2021-12-03,2021-12-03 21:19:17,2021-12-10 10:09:54,0,17805819,1638597173928,null,null,40631555903,01,34334232036,null,2021-12-04 05:19:17,Online,BI,2153872,Herbivore Jade De-Puffing Face Roller,15,30,30,30,30,30,30,30,0,0,1,null,mobileWeb,US,USD,null,null,en_US,2.26,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Herbivore Jade De-Puffing Face Roller,30,null,null,null,null,null,null,null,null,2021-12-03 21:09:01,2021-12-04 05:09:01,2021-12-03 21:09:01,202112,2021-12-03,21,2021-12-04 05:56:00,2021-12-06 09:54:31,OrderLine,2021-12-03 21:19:17,PICKUP,2021-12-04 07:00:56,2021-12-04 08:24:58,2021-12-04 07:00:56,0,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1127113885,36057143639,1,2021-04-16 17:33:21,2021-04-16,2021-04-16 17:33:21,2021-04-18 08:45:13,7,7997169,1618627358135,null,null,36057143639,01,31375322503,2300000090081902,2021-04-17 00:33:21,Online,BI,2421360,Paula's Choice Skin Perfecting 2% BHA Liquid Exfoliant-4 oz/ 118 mL,15,29.5,29.5,29.5,29.5,29.5,29.5,29.5,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.22,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Paula's Choice Skin Perfecting 2% BHA Liquid Exfoliant-4 oz/ 118 mL,29.5,null,null,null,null,null,null,null,null,2021-04-16 17:22:15,2021-04-17 00:22:15,2021-04-16 17:22:15,202104,2021-04-16,17,2021-04-17 02:46:00,2021-04-17 02:46:00,OrderLine,2021-04-16 17:33:21,PICKUP,2021-04-17 07:27:50,null,null,null,242,STORE_CANCEL,STORE_CANCEL,STORE_CANCEL,2021-04-16 17:22:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1002833975,36006125907,2,2021-04-15 06:38:55,2021-04-15,2021-04-15 06:38:55,2021-04-19 08:47:19,17,7740610,1618582102325,null,null,36006125907,01,5705779271,2300000026869104,2021-04-15 13:38:55,Online,ROUGE,2420479,Biossance The Hydration Hits,15,25,25,25,20,20,20,20,5,5,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.51,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Biossance The Hydration Hits,20,null,null,null,null,null,null,null,null,2021-04-15 06:27:44,2021-04-15 13:27:44,2021-04-15 06:27:44,202104,2021-04-15,6,2021-04-16 14:10:00,2021-04-16 14:10:00,OrderLine,2021-04-15 06:38:55,PICKUP,2021-04-15 09:21:24,2021-04-18 10:07:31,2021-04-15 09:24:25,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1036481543,36005226581,1,2021-04-15 06:12:50,2021-04-15,2021-04-15 06:12:50,2021-04-17 09:14:00,6,7912238,1618581568682,null,null,36005226581,01,1673486223,2300000003395380,2021-04-15 13:12:50,Online,BI,2078327,Isle of Paradise Self Tanning Drops-Medium,15,29,29,29,26.1,26.1,26.1,26.1,2.9,2.9,1,null,default,US,USD,null,null,en_US,1.96,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Isle of Paradise Self Tanning Drops-Medium,26.1,null,null,null,null,null,null,null,null,2021-04-15 06:02:07,2021-04-15 13:02:07,2021-04-15 06:02:07,202104,2021-04-15,6,2021-04-16 14:00:00,2021-04-16 14:00:00,OrderLine,2021-04-15 06:12:50,PICKUP,2021-04-15 09:21:09,2021-04-15 09:59:03,2021-04-15 09:21:24,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1002833975,36006125907,3,2021-04-15 06:38:55,2021-04-15,2021-04-15 06:38:55,2021-04-19 08:47:19,8,7750783,1618582102326,null,null,36006125907,01,5705779271,2300000026869104,2021-04-15 13:38:55,Online,ROUGE,2441095,Olaplex No. 8 Bond Intense Moisture Mask-3.3 oz/ 100 mL,16,28,28,28,22.4,22.4,22.4,22.4,5.6,5.6,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.69,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Olaplex No. 8 Bond Intense Moisture Mask-3.3 oz/ 100 mL,22.4,null,null,null,null,null,null,null,null,2021-04-15 06:27:44,2021-04-15 13:27:44,2021-04-15 06:27:44,202104,2021-04-15,6,2021-04-16 14:10:00,2021-04-16 14:10:00,OrderLine,2021-04-15 06:38:55,PICKUP,2021-04-15 09:21:24,2021-04-18 10:07:31,2021-04-15 09:24:25,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1002833975,36006125907,4,2021-04-15 06:38:55,2021-04-15,2021-04-15 06:38:55,2021-04-19 08:47:19,16,7853474,1618582102326,null,null,36006125907,01,5705779271,2300000026869104,2021-04-15 13:38:55,Online,ROUGE,2385060,Valentino Voce Viva Mini Perfume Set,20,35,35,35,28,28,28,28,7,7,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.11,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Valentino Voce Viva Mini Perfume Set,28,null,null,null,null,null,null,null,null,2021-04-15 06:27:44,2021-04-15 13:27:44,2021-04-15 06:27:44,202104,2021-04-15,6,2021-04-16 14:10:00,2021-04-16 14:10:00,OrderLine,2021-04-15 06:38:55,PICKUP,2021-04-15 09:21:24,2021-04-18 10:07:31,2021-04-15 09:24:25,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1002833975,36006125907,1,2021-04-15 06:38:55,2021-04-15,2021-04-15 06:38:55,2021-04-19 08:47:19,0,7916037,1618582102325,null,null,36006125907,01,5705779271,2300000026869104,2021-04-15 13:38:55,Online,ROUGE,1739192,SUNDAY RILEY Power Couple Advanced Exfoliating and Brightening Routine,15,72,72,72,57.6,57.6,57.6,57.6,14.4,14.4,1,null,iphoneAppV2.0,US,USD,null,null,en_US,4.33,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,SUNDAY RILEY Power Couple Advanced Exfoliating and Brightening Routine,57.6,null,null,null,null,null,null,null,null,2021-04-15 06:27:44,2021-04-15 13:27:44,2021-04-15 06:27:44,202104,2021-04-15,6,2021-04-16 14:10:00,2021-04-16 14:10:00,OrderLine,2021-04-15 06:38:55,PICKUP,2021-04-15 09:21:24,2021-04-18 10:07:31,2021-04-15 09:24:25,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1060300495,36691367463,1,2021-05-14 11:14:43,2021-05-14,2021-05-14 11:14:43,2021-05-15 09:08:06,4,9232604,1621016394444,null,null,36691367463,01,5113114873,2300000018294932,2021-05-14 18:14:43,Online,VIB,2322790,Supergoop! Glow Stick SPF 50 PA++++-1 oz/ 28 g,15,25,25,25,20.61,20.61,20.61,20.61,4.39,4.39,1,null,androidNativeApp,US,USD,null,null,en_US,1.55,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Supergoop! Glow Stick SPF 50 PA++++-1 oz/ 28 g,20.61,null,null,null,null,null,null,null,null,2021-05-14 11:04:22,2021-05-14 18:04:22,2021-05-14 11:04:22,202105,2021-05-14,11,2021-05-14 18:20:00,2021-05-14 18:20:00,OrderLine,2021-05-14 11:14:43,PICKUP,2021-05-14 11:24:38,2021-05-14 15:41:00,2021-05-14 11:24:53,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1010893016,36691526286,1,2021-05-14 12:06:48,2021-05-14,2021-05-14 12:06:48,2021-05-15 09:08:06,19,9227385,1621019458719,null,null,36691526286,01,1971864425,2300000007432050,2021-05-14 19:06:48,Online,VIB,2284909,Tower 28 Beauty SOS Save.Our.Skin Daily Rescue Facial Spray-4 oz/ 120 mL,10,28,28,28,28,28,28,28,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.11,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Tower 28 Beauty SOS Save.Our.Skin Daily Rescue Facial Spray-4 oz/ 120 mL,28,null,null,null,null,null,null,null,null,2021-05-14 11:55:48,2021-05-14 18:55:48,2021-05-14 11:55:48,202105,2021-05-14,11,2021-05-14 19:12:00,2021-05-14 19:12:00,OrderLine,2021-05-14 12:06:48,PICKUP,2021-05-14 12:17:52,2021-05-14 15:57:49,2021-05-14 12:17:52,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1060300495,36691367463,2,2021-05-14 11:14:43,2021-05-14,2021-05-14 11:14:43,2021-05-15 09:08:06,16,9227630,1621016394445,null,null,36691367463,01,5113114873,2300000018294932,2021-05-14 18:14:43,Online,VIB,2329191,Supergoop! PLAY Everyday Lotion SPF 50 PA++++-5.5 oz/ 162 mL,15,32,32,32,26.39,26.39,26.39,26.39,5.61,5.61,1,null,androidNativeApp,US,USD,null,null,en_US,1.99,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,Supergoop! PLAY Everyday Lotion SPF 50 PA++++-5.5 oz/ 162 mL,26.39,null,null,null,null,null,null,null,null,2021-05-14 11:04:22,2021-05-14 18:04:22,2021-05-14 11:04:22,202105,2021-05-14,11,2021-05-14 18:20:00,2021-05-14 18:20:00,OrderLine,2021-05-14 11:14:43,PICKUP,2021-05-14 11:24:38,2021-05-14 15:41:00,2021-05-14 11:24:53,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1030683581,37484566123,2,2021-06-26 13:18:18,2021-06-26,2021-06-26 13:18:18,2021-06-27 09:12:05,1,10863741,1624738803777,null,null,37484566123,01,6705036689,2300000036920048,2021-06-26 20:18:18,Online,VIB,2465946,FENTY BEAUTY by Rihanna Bright Fix Eye Brightener Concealer-10 Honey,10,25,25,25,25,25,25,25,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.88,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,FENTY BEAUTY by Rihanna Bright Fix Eye Brightener Concealer-10 Honey,25,null,null,null,null,null,null,null,null,2021-06-26 13:07:41,2021-06-26 20:07:41,2021-06-26 13:07:41,202106,2021-06-26,13,2021-06-26 20:22:00,2021-06-26 20:22:00,OrderLine,2021-06-26 13:18:18,PICKUP,2021-06-26 13:26:03,2021-06-26 13:37:51,2021-06-26 13:26:03,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1030683581,37484566123,1,2021-06-26 13:18:18,2021-06-26,2021-06-26 13:18:18,2021-06-27 09:12:05,14,10666981,1624738803777,null,null,37484566123,01,6705036689,2300000036920048,2021-06-26 20:18:18,Online,VIB,2352755,FENTY BEAUTY by Rihanna Cheeks Out Freestyle Cream Blush-10 Rosé Latte,10,20,20,20,20,20,20,20,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,1.51,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,FENTY BEAUTY by Rihanna Cheeks Out Freestyle Cream Blush-10 Rosé Latte,20,null,null,null,null,null,null,null,null,2021-06-26 13:07:41,2021-06-26 20:07:41,2021-06-26 13:07:41,202106,2021-06-26,13,2021-06-26 20:22:00,2021-06-26 20:22:00,OrderLine,2021-06-26 13:18:18,PICKUP,2021-06-26 13:26:03,2021-06-26 13:37:51,2021-06-26 13:26:03,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
US ONLINE,1026657910,37485420856,1,2021-06-26 13:44:15,2021-06-26,2021-06-26 13:44:15,2021-06-27 09:12:05,19,10859860,1624740623002,null,null,37485420856,01,10267257835,2300000055445918,2021-06-26 20:44:15,Online,VIB,2421832,fresh Cleanse & Hydrate Gift Set,15,29.25,29.25,29.25,29.25,29.25,29.25,29.25,0,0,1,null,iphoneAppV2.0,US,USD,null,null,en_US,2.2,null,S,N,N,null,N,N,N,null,SephoraNormalCommerceItem,inStorePickupShippingGroup,null,N,null,fresh Cleanse & Hydrate Gift Set,29.25,null,null,null,null,null,null,null,null,2021-06-26 13:33:31,2021-06-26 20:33:31,2021-06-26 13:33:31,202106,2021-06-26,13,2021-06-26 20:59:45,2021-06-26 20:59:45,OrderLine,2021-06-26 13:44:15,PICKUP,2021-06-26 14:06:59,2021-06-26 14:15:16,2021-06-26 14:07:14,1,242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
